Time_Step,dt_seconds,Throttle_Control,Steering_Control,True_Abs_pos_x,Pred_Abs_pos_x,True_Delta_pos_x,Pred_Delta_pos_x,Abs_Error_pos_x,True_Abs_pos_y,Pred_Abs_pos_y,True_Delta_pos_y,Pred_Delta_pos_y,Abs_Error_pos_y,True_Abs_pos_z,Pred_Abs_pos_z,True_Delta_pos_z,Pred_Delta_pos_z,Abs_Error_pos_z,True_Abs_rot_0,Pred_Abs_rot_0,True_Delta_rot_0,Pred_Delta_rot_0,Abs_Error_rot_0,True_Abs_rot_1,Pred_Abs_rot_1,True_Delta_rot_1,Pred_Delta_rot_1,Abs_Error_rot_1,True_Abs_rot_2,Pred_Abs_rot_2,True_Delta_rot_2,Pred_Delta_rot_2,Abs_Error_rot_2,True_Abs_rot_3,Pred_Abs_rot_3,True_Delta_rot_3,Pred_Delta_rot_3,Abs_Error_rot_3
6227,0.04,-0.07,-0.1,0.62,0.61482686,0.030000031,0.024826875,0.0051731467,0.19,0.18999119,0.0,-8.799706e-06,8.806586e-06,2.44,2.445465,-0.00999999,-0.004534951,0.0054650307,-0.0,0.00065744395,0.0,0.00065744395,0.00065744395,-0.32,-0.31457442,-0.00999999,-0.004574431,0.0054255724,-0.02,-0.016425142,0.0,0.0035748573,0.0035748575,-0.95,-0.9483929,0.0,0.0016070469,0.0016070604
6228,0.04,-0.07,-0.1,0.64,0.6450758,0.01999998,0.025075782,0.0050758123,0.19,0.18994908,0.0,-5.0911145e-05,5.0917268e-05,2.44,2.436038,0.0,-0.003961968,0.00396204,0.0,0.00015158206,0.0,0.00015158206,0.00015158206,-0.32,-0.32486418,0.0,-0.004864192,0.004864186,-0.01,-0.017959729,0.01,0.0020402705,0.007959729,-0.95,-0.9486026,0.0,0.0013973777,0.0013973713
6229,0.04,-0.07,-0.1,0.66,0.66611415,0.02000004,0.026114175,0.0061141253,0.19,0.18994035,0.0,-5.9653594e-05,5.964935e-05,2.44,2.4376361,0.0,-0.0023638261,0.0023639202,0.0,0.00067659497,0.0,0.00067659497,0.00067659497,-0.32,-0.3261744,0.0,-0.0061744233,0.0061744153,-0.01,-0.012573202,0.0,-0.0025732021,0.0025732024,-0.95,-0.9483625,0.0,0.0016374745,0.0016374588
6230,0.04,-0.07,-0.1,0.69,0.6856047,0.029999971,0.025604688,0.004395306,0.19,0.18996911,0.0,-3.0883577e-05,3.0890107e-05,2.44,2.4371004,0.0,-0.0028995606,0.0028996468,-0.0,0.00064321933,-0.0,0.00064321933,0.00064321933,-0.33,-0.32587254,-0.01000002,-0.0058725486,0.0041274726,-0.01,-0.011084505,0.0,-0.0010845057,0.0010845056,-0.94,-0.94837934,0.00999999,0.0016206575,0.00837934
6231,0.04,-0.07,-0.1,0.71,0.7152185,0.01999998,0.025218466,0.005218506,0.19,0.1899598,0.0,-4.020681e-05,4.0203333e-05,2.43,2.4367852,-0.00999999,-0.0032149442,0.0067851543,0.0,0.00033845825,0.0,0.00033845825,0.00033845825,-0.33,-0.33555797,0.0,-0.0055579627,0.0055579543,-0.01,-0.010573411,0.0,-0.0005734114,0.0005734116,-0.94,-0.9385618,0.0,0.0014382105,0.0014382005
6232,0.04,-0.07,-0.1,0.74,0.73490775,0.030000031,0.024907788,0.005092263,0.19,0.18995738,0.0,-4.2612446e-05,4.261732e-05,2.43,2.4264536,0.0,-0.0035464114,0.0035464764,-0.0,0.00043212116,-0.0,0.00043212116,0.00043212116,-0.34,-0.33531544,-0.00999999,-0.0053154286,0.0046845675,-0.01,-0.010189965,0.0,-0.00018996552,0.00018996559,-0.94,-0.93866366,0.0,0.0013363207,0.0013363361
6233,0.04,-0.07,-0.1,0.78,0.76487947,0.03999996,0.024879435,0.015120506,0.19,0.18995808,0.0,-4.1909687e-05,4.1916966e-05,2.42,2.4259555,-0.00999999,-0.0040446334,0.0059554577,-0.0,0.00042854343,0.0,0.00042854343,0.00042854343,-0.35,-0.34510875,-0.00999999,-0.005108752,0.0048912466,-0.01,-0.010129566,0.0,-0.00012956659,0.00012956653,-0.94,-0.93874127,0.0,0.0012587423,0.0012587309
6234,0.04,-0.07,-0.14,0.81,0.8049092,0.030000031,0.02490926,0.005090773,0.19,0.1899648,0.0,-3.5190777e-05,3.5196543e-05,2.42,2.415711,0.0,-0.0042892518,0.0042891502,0.0,0.0006049892,0.0,0.0006049892,0.0006049892,-0.35,-0.3552611,0.0,-0.0052610985,0.0052610934,-0.01,-0.010141854,0.0,-0.00014185475,0.0001418544,-0.94,-0.9386405,0.0,0.0013595142,0.0013595223
6235,0.04,-0.07,-0.21,0.84,0.8349217,0.029999971,0.02492169,0.005078256,0.19,0.18997689,0.0,-2.3113796e-05,2.3111701e-05,2.41,2.415773,-0.00999999,-0.0042272042,0.005772829,-0.0,0.0009578697,-0.0,0.0009578697,0.0009578697,-0.36,-0.35621426,-0.01000002,-0.0062142527,0.0037857592,-0.01,-0.010233248,0.0,-0.00023324741,0.00023324788,-0.93,-0.93807584,0.00999999,0.0019241712,0.008075833
6236,0.04,-0.07,-0.22,0.86,0.86493933,0.02000004,0.024939341,0.0049393177,0.19,0.18997878,0.0,-2.1216329e-05,2.1219254e-05,2.41,2.4052608,0.0,-0.004739287,0.0047392845,0.0,0.0010857517,0.0,0.0010857517,0.0010857517,-0.37,-0.36796144,-0.00999999,-0.0079614185,0.0020385683,-0.01,-0.010348241,0.0,-0.000348241,0.00034824107,-0.93,-0.92710984,0.0,0.0028901596,0.0028901696
6237,0.04,-0.07,-0.25,0.88,0.8849441,0.01999998,0.02494406,0.004944086,0.19,0.18998352,0.0,-1.6478916e-05,1.6480684e-05,2.4,2.4050055,-0.00999999,-0.0049947333,0.0050053596,-0.0,0.00077009737,-0.0,0.00077009737,0.00077009737,-0.37,-0.37942633,0.0,-0.0094263125,0.009426326,-0.01,-0.010096006,0.0,-9.600612e-05,9.600632e-05,-0.93,-0.9262717,0.0,0.0037283578,0.0037283301
6238,0.04,-0.07,-0.26,0.9,0.90467185,0.01999998,0.024671853,0.0046718717,0.19,0.1899714,0.0,-2.8591787e-05,2.8595328e-05,2.4,2.3949962,0.0,-0.005004006,0.005003929,-0.0,0.0007640175,0.0,0.0007640175,0.0007640175,-0.38,-0.38036323,-0.00999999,-0.010363232,0.0003632307,-0.01,-0.010182088,0.0,-0.00018208858,0.00018208846,-0.92,-0.92574877,0.00999999,0.004251271,0.005748749
6239,0.04,-0.07,-0.26,0.92,0.9242628,0.02000004,0.024262821,0.004262805,0.19,0.18997727,0.0,-2.2724129e-05,2.272427e-05,2.4,2.3946688,0.0,-0.0053313463,0.005331278,-0.0,0.00081854966,0.0,0.00081854966,0.00081854966,-0.39,-0.39055902,-0.00999999,-0.010559033,0.00055903196,-0.01,-0.0100568915,0.0,-5.6891433e-05,5.6891702e-05,-0.92,-0.91554064,0.0,0.0044593867,0.004459381
6240,0.04,-0.07,-0.27,0.95,0.9437922,0.029999971,0.02379223,0.006207764,0.19,0.18997619,0.0,-2.380509e-05,2.3812056e-05,2.39,2.39437,-0.00999999,-0.0056301267,0.004369974,-0.0,0.00078958913,0.0,0.00078958913,0.00078958913,-0.4,-0.4004587,-0.01000002,-0.010458718,0.00045868754,-0.01,-0.010166631,0.0,-0.00016663158,0.0001666313,-0.91,-0.91553277,0.00999999,0.0044672647,0.0055327415
6241,0.04,-0.07,-0.27,0.97,0.9733537,0.02000004,0.023353722,0.0033536553,0.19,0.18998232,0.0,-1.7676912e-05,1.7672777e-05,2.39,2.3839414,0.0,-0.0060586687,0.006058693,-0.0,0.0008664204,0.0,0.0008664204,0.0008664204,-0.41,-0.41039988,-0.00999999,-0.01039988,0.00039988756,-0.01,-0.010257762,0.0,-0.0002577619,0.00025776215,-0.91,-0.90539825,0.0,0.004601806,0.0046017766
6242,0.04,-0.07,-0.3,1.0,0.9930714,0.029999971,0.023071347,0.0069286227,0.19,0.18999185,0.0,-8.145153e-06,8.150935e-06,2.38,2.3835723,-0.00999999,-0.0064277113,0.0035722256,-0.0,0.00084989844,0.0,0.00084989844,0.00084989844,-0.43,-0.4206876,-0.02000001,-0.010687576,0.009312421,-0.01,-0.010349484,0.0,-0.0003494848,0.00034948438,-0.9,-0.9050882,0.01000005,0.004911842,0.00508821
6243,0.04,-0.07,-0.33,1.02,1.0229044,0.01999998,0.02290442,0.0029044151,0.19,0.18999553,0.0,-4.4756052e-06,4.4703484e-06,2.37,2.3734202,-0.010000229,-0.0065798666,0.003420353,-0.0,0.00094021956,0.0,0.00094021956,0.00094021956,-0.44,-0.4414657,-0.00999999,-0.011465705,0.001465708,-0.01,-0.010498639,0.0,-0.0004986392,0.0004986394,-0.9,-0.89447457,0.0,0.0055254004,0.00552541
6244,0.04,-0.07,-0.34,1.04,1.042751,0.01999998,0.022750953,0.0027509928,0.19,0.19000423,0.0,4.2249217e-06,4.23193e-06,2.37,2.3632352,0.0,-0.006764618,0.0067646503,-0.0,0.00078347285,0.0,0.00078347285,0.00078347285,-0.45,-0.4523949,-0.00999999,-0.012394903,0.0023949146,-0.01,-0.01049147,0.0,-0.00049146975,0.0004914701,-0.89,-0.8936693,0.00999999,0.00633069,0.0036693215
6245,0.04,-0.07,-0.34,1.06,1.062466,0.01999998,0.022466019,0.0024660826,0.19,0.19001117,0.0,1.1177124e-05,1.1175871e-05,2.36,2.3631532,-0.00999999,-0.006846684,0.0031533241,-0.0,0.0006557566,0.0,0.0006557566,0.0006557566,-0.46,-0.46296236,-0.01000002,-0.012962379,0.0029623508,-0.01,-0.0103189405,0.0,-0.00031894114,0.00031894073,-0.89,-0.8830203,0.0,0.006979718,0.006979704
6246,0.04,-0.07,-0.34,1.08,1.0819519,0.0200001,0.021951858,0.0019518137,0.19,0.19001323,0.0,1.32308005e-05,1.3232231e-05,2.35,2.3529296,-0.00999999,-0.0070703737,0.0029296875,-0.0,0.00056136434,0.0,0.00056136434,0.00056136434,-0.48,-0.47295696,-0.01999998,-0.01295694,0.007043034,-0.01,-0.01021745,0.0,-0.00021745004,0.00021744985,-0.88,-0.8827762,0.00999999,0.007223811,0.0027762055
6247,0.04,-0.07,-0.35,1.1,1.1013594,0.01999998,0.02135932,0.0013593435,0.19,0.19001968,0.0,1.9687222e-05,1.9684434e-05,2.35,2.3425932,0.0,-0.0074066278,0.0074067116,-0.0,0.00071110553,0.0,0.00071110553,0.00071110553,-0.49,-0.49258468,-0.01000002,-0.012584675,0.002584666,-0.01,-0.010145284,0.0,-0.0001452843,0.00014528446,-0.87,-0.8727518,0.00999999,0.0072482023,0.0027517676
6248,0.04,-0.07,-0.35,1.12,1.120844,0.01999998,0.020843953,0.00084400177,0.19,0.19002439,0.0,2.4394349e-05,2.43932e-05,2.34,2.3422105,-0.00999999,-0.007789311,0.002210617,-0.0,0.0007571402,0.0,0.0007571402,0.0007571402,-0.5,-0.5023051,-0.00999999,-0.012305109,0.0023050904,-0.01,-0.010179354,0.0,-0.00017935412,0.0001793541,-0.87,-0.8626892,0.0,0.00731082,0.0073108077
6249,0.04,-0.07,-0.35,1.13,1.1404566,0.00999999,0.020456543,0.010456562,0.19,0.19002883,0.0,2.883504e-05,2.8833747e-05,2.33,2.3318512,-0.00999999,-0.008148565,0.0018513203,-0.0,0.00068345363,0.0,0.00068345363,0.00068345363,-0.51,-0.51225626,-0.00999999,-0.0122562805,0.0022562742,-0.01,-0.010212229,0.0,-0.00021222851,0.00021222886,-0.86,-0.862511,0.00999999,0.0074890475,0.0025109649
6250,0.04,-0.07,-0.35,1.16,1.1500894,0.029999971,0.02008941,0.0099105835,0.19,0.19003646,0.0,3.6467412e-05,3.646314e-05,2.32,2.321497,-0.00999999,-0.008502914,0.0014970303,-0.0,0.0007000534,0.0,0.0007000534,0.0007000534,-0.52,-0.5222641,-0.00999999,-0.012264121,0.002264142,-0.01,-0.010155374,0.0,-0.00015537458,0.00015537441,-0.85,-0.8522834,0.00999999,0.0077165817,0.0022833943
6251,0.04,-0.07,-0.35,1.18,1.179725,0.01999998,0.019725058,0.00027489662,0.19,0.19004089,0.0,4.0893556e-05,4.0888786e-05,2.31,2.3111203,-0.00999999,-0.008879708,0.0011203289,-0.0,0.0006483846,0.0,0.0006483846,0.0006483846,-0.54,-0.5322282,-0.02000004,-0.012228189,0.0077718496,-0.01,-0.010131266,0.0,-0.00013126574,0.00013126619,-0.84,-0.84211504,0.01000005,0.007884955,0.0021150708
6252,0.04,-0.07,-0.35,1.19,1.1993433,0.01000011,0.01934341,0.0093432665,0.19,0.19004808,0.0,4.80932e-05,4.8086047e-05,2.3,2.3007088,-0.00999999,-0.009291077,0.00070881844,0.0,0.0006372549,0.0,0.0006372549,0.0006372549,-0.55,-0.5521062,-0.00999999,-0.012106165,0.0021061897,-0.01,-0.0100564025,0.0,-5.640287e-05,5.6402758e-05,-0.84,-0.83198065,0.0,0.008019314,0.008019328
6253,0.04,-0.07,-0.35,1.21,1.2089726,0.01999998,0.018972483,0.0010274649,0.19,0.19005129,0.0,5.1284595e-05,5.1289797e-05,2.3,2.2903259,0.0,-0.009674163,0.009674072,0.0,0.00060090073,0.0,0.00060090073,0.00060090073,-0.56,-0.5619783,-0.00999999,-0.011978245,0.0019782782,-0.01,-0.010067184,0.0,-6.718463e-05,6.718468e-05,-0.83,-0.8318816,0.00999999,0.008118407,0.0018815994
6254,0.04,-0.07,-0.35,1.23,1.2285556,0.01999998,0.018555483,0.001444459,0.19,0.19005433,0.0,5.433379e-05,5.4329634e-05,2.29,2.2898817,-0.00999999,-0.010118141,0.000118255615,-0.0,0.00066499406,-0.0,0.00066499406,0.00066499406,-0.57,-0.57179135,-0.00999999,-0.011791369,0.001791358,-0.01,-0.010030247,0.0,-3.0247103e-05,3.0247495e-05,-0.82,-0.82176256,0.00999999,0.0082374485,0.001762569
6255,0.04,-0.07,-0.35,1.24,1.2481521,0.00999999,0.018152088,0.008152127,0.19,0.19005391,0.0,5.3913755e-05,5.39124e-05,2.28,2.279378,-0.00999999,-0.0106219575,0.0006220341,-0.0,0.0006266242,0.0,0.0006266242,0.0006266242,-0.58,-0.58160573,-0.00999999,-0.01160575,0.0016057491,-0.01,-0.010004239,0.0,-4.2398196e-06,4.2393804e-06,-0.82,-0.8116301,0.0,0.0083699,0.008369923
6256,0.04,-0.07,-0.35,1.27,1.2577826,0.029999971,0.017782599,0.012217402,0.19,0.19005351,0.0,5.3502845e-05,5.351007e-05,2.26,2.2688968,-0.01999998,-0.011103243,0.008896828,-0.0,0.0005530692,0.0,0.0005530692,0.0005530692,-0.6,-0.59148026,-0.02000004,-0.011480247,0.008519769,-0.01,-0.009999449,0.0,5.505742e-07,5.5041164e-07,-0.8,-0.8114903,0.01999998,0.008509677,0.011490285
6257,0.04,-0.07,-0.35,1.28,1.2874283,0.00999999,0.017428337,0.0074282885,0.19,0.19005454,0.0,5.4531338e-05,5.453825e-05,2.25,2.2484357,-0.00999999,-0.011564285,0.0015642643,0.0,0.0005679001,0.0,0.0005679001,0.0005679001,-0.61,-0.61131006,-0.00999999,-0.011310013,0.0013100505,-0.01,-0.009919939,0.0,8.0061196e-05,8.0061145e-05,-0.8,-0.7913392,0.0,0.008660816,0.008660793
6258,0.04,-0.07,-0.35,1.3,1.2970709,0.01999998,0.017070843,0.0029290915,0.19,0.19005361,0.0,5.3607655e-05,5.3614378e-05,2.24,2.2379208,-0.00999999,-0.012079331,0.0020792484,-0.0,0.00040212262,-0.0,0.00040212262,0.00040212262,-0.61,-0.62118375,0.0,-0.011183711,0.011183739,-0.01,-0.009915412,0.0,8.4587795e-05,8.458737e-05,-0.79,-0.79120344,0.00999999,0.008796588,0.0012034178
6259,0.04,-0.07,-0.35,1.33,1.3167129,0.03000009,0.01671292,0.013287187,0.19,0.19005428,0.0,5.4285003e-05,5.428493e-05,2.22,2.227515,-0.01999998,-0.012484948,0.0075149536,-0.0,0.00047468374,0.0,0.00047468374,0.00047468374,-0.63,-0.62107116,-0.01999998,-0.011071124,0.008928835,-0.01,-0.009919946,0.0,8.005381e-05,8.0053695e-05,-0.77,-0.78106177,0.02000004,0.008938251,0.011061788
6260,0.04,-0.07,-0.35,1.34,1.3463373,0.00999999,0.016337248,0.006337285,0.19,0.19005595,0.0,5.5946613e-05,5.595386e-05,2.2,2.2070227,-0.01999998,-0.012977319,0.0070226192,-0.0,0.00045144084,0.0,0.00045144084,0.00045144084,-0.64,-0.64086777,-0.00999999,-0.010867775,0.000867784,-0.01,-0.009824492,0.0,0.00017550806,0.00017550774,-0.77,-0.7609281,0.0,0.009071881,0.009071887
6261,0.04,-0.07,-0.35,1.35,1.3559731,0.00999999,0.015973138,0.0059731007,0.19,0.19005415,0.0,5.4149183e-05,5.415082e-05,2.19,2.186539,-0.00999999,-0.013461226,0.0034611225,-0.0,0.00028035266,0.0,0.00028035266,0.00028035266,-0.65,-0.6507595,-0.00999999,-0.010759514,0.000759542,-0.01,-0.009849573,0.0,0.0001504271,0.00015042722,-0.76,-0.76079494,0.00999999,0.00920506,0.00079494715
6262,0.04,-0.07,-0.35,1.36,1.3655996,0.00999999,0.015599594,0.005599618,0.19,0.19005667,0.0,5.6676257e-05,5.6669116e-05,2.18,2.1761453,-0.00999999,-0.013854718,0.0038547516,-0.0,0.00032634963,0.0,0.00032634963,0.00032634963,-0.66,-0.66064596,-0.01000005,-0.010645991,0.00064593554,-0.01,-0.009811652,0.0,0.00018834767,0.00018834788,-0.75,-0.7506426,0.00999999,0.009357389,0.0006425977
6263,0.04,-0.07,-0.35,1.38,1.3752142,0.01999998,0.015214184,0.004785776,0.19,0.1900574,0.0,5.7405054e-05,5.7399273e-05,2.16,2.1657217,-0.01999998,-0.014278495,0.005721569,-0.0,0.00028979094,0.0,0.00028979094,0.00028979094,-0.67,-0.6705108,-0.00999999,-0.010510787,0.0005108118,-0.01,-0.009781628,0.0,0.00021837183,0.00021837186,-0.74,-0.7404993,0.00999999,0.00950068,0.0004993081
6264,0.04,-0.07,-0.35,1.39,1.3948475,0.00999999,0.014847535,0.0048475266,0.19,0.19005743,0.0,5.7423316e-05,5.7429075e-05,2.15,2.1453152,-0.00999999,-0.014684897,0.004684925,-0.0,0.00024186517,0.0,0.00024186517,0.00024186517,-0.68,-0.6803881,-0.00999999,-0.0103880465,0.00038808584,-0.01,-0.009764927,0.0,0.00023507266,0.00023507234,-0.73,-0.73035824,0.00999999,0.009641782,0.00035822392
6265,0.04,-0.07,-0.35,1.41,1.4044626,0.01999998,0.014462614,0.0055373907,0.19,0.19005978,0.0,5.9778675e-05,5.978346e-05,2.14,2.1349216,-0.00999999,-0.015078599,0.005078554,-0.0,0.0002072041,0.0,0.0002072041,0.0002072041,-0.69,-0.69023764,-0.00999999,-0.010237631,0.00023764372,-0.0,-0.0097079445,0.01,0.00029205522,0.0097079445,-0.72,-0.7202227,0.00999999,0.009777297,0.00022268295
6266,0.04,-0.07,-0.35,1.42,1.4239198,0.00999999,0.013919818,0.00391984,0.19,0.19000721,0.0,7.2192242e-06,7.212162e-06,2.12,2.1262367,-0.02000022,-0.013763472,0.0062367916,-0.0,0.000608983,0.0,0.000608983,0.000608983,-0.7,-0.70247453,-0.00999999,-0.0124745425,0.0024745464,-0.01,-0.0048222924,-0.01,-0.0048222924,0.0051777074,-0.72,-0.7094814,0.0,0.010518621,0.0105186105
6267,0.04,-0.07,-0.35,1.44,1.433255,0.0200001,0.013255031,0.0067451,0.19,0.19009866,0.0,9.866778e-05,9.866059e-05,2.1,2.1037962,-0.01999998,-0.016203586,0.003796339,-0.0,4.177291e-05,0.0,4.177291e-05,4.177291e-05,-0.71,-0.7093169,-0.00999999,-0.0093169,0.00068306923,-0.01,-0.0078096082,0.0,0.0021903918,0.0021903915,-0.7,-0.7099179,0.02000004,0.010082115,0.009917915
6268,0.04,-0.07,-0.35,1.45,1.4529036,0.00999999,0.012903523,0.0029035807,0.19,0.19005072,0.0,5.0719857e-05,5.0723553e-05,2.08,2.0834985,-0.01999998,-0.016501322,0.0034985542,-0.0,-0.00058839016,0.0,-0.00058839016,0.00058839016,-0.72,-0.7192907,-0.01000005,-0.009290724,0.0007093549,-0.01,-0.008988677,0.0,0.0010113233,0.0010113232,-0.69,-0.6899337,0.00999999,0.01006627,6.6280365e-05
6269,0.04,-0.07,-0.35,1.46,1.4626414,0.00999999,0.012641354,0.0026413202,0.19,0.19006504,0.0,6.504512e-05,6.504357e-05,2.07,2.0634387,-0.00999999,-0.016561218,0.0065612793,-0.0,9.1981536e-05,0.0,9.1981536e-05,9.1981536e-05,-0.73,-0.7292293,-0.00999999,-0.009229234,0.00077074766,-0.0,-0.009033574,0.01,0.000966426,0.009033574,-0.68,-0.6798271,0.00999999,0.010172892,0.00017291307
6270,0.04,-0.07,-0.35,1.47,1.4722191,0.00999999,0.012219084,0.002219081,0.19,0.19000413,0.0,4.126882e-06,4.1276217e-06,2.05,2.054772,-0.01999998,-0.015228104,0.004771948,-0.0,0.00038287335,0.0,0.00038287335,0.00038287335,-0.74,-0.741699,-0.00999999,-0.011698931,0.0016989708,-0.0,-0.004746658,0.0,-0.004746658,0.004746658,-0.67,-0.6690421,0.00999999,0.010957867,0.00095790625
6271,0.04,-0.07,-0.35,1.48,1.4815574,0.00999999,0.011557364,0.0015573502,0.19,0.1900357,0.0,3.5709843e-05,3.5703182e-05,2.04,2.0335717,-0.00999999,-0.016428273,0.0064282417,-0.0,0.0004105264,0.0,0.0004105264,0.0004105264,-0.75,-0.7510268,-0.00999999,-0.011026775,0.0010268092,-0.0,-0.0026131107,0.0,-0.0026131107,0.0026131107,-0.66,-0.6588215,0.00999999,0.0111784795,0.001178503
6272,0.04,-0.07,-0.33,1.49,1.4907701,0.00999999,0.010770139,0.000770092,0.19,0.19002642,0.0,2.642562e-05,2.6419759e-05,2.02,2.022498,-0.01999998,-0.01750206,0.0024979115,-0.0,-0.0005026604,0.0,-0.0005026604,0.0005026604,-0.75,-0.7600715,0.0,-0.010071515,0.010071516,-0.0,-0.00169021,0.0,-0.00169021,0.00169021,-0.66,-0.64882654,0.0,0.011173503,0.011173487
6273,0.04,-0.07,-0.32,1.5,1.5000198,0.00999999,0.010019798,1.9788742e-05,0.19,0.19001906,0.0,1.9058605e-05,1.9058585e-05,2.0,2.0017533,-0.01999998,-0.018246638,0.0017533302,-0.0,-0.00052589615,0.0,-0.00052589615,0.00052589615,-0.76,-0.75928617,-0.00999999,-0.009286164,0.0007138252,-0.0,-0.0009959601,0.0,-0.0009959601,0.0009959601,-0.64,-0.64913154,0.02000004,0.010868473,0.009131551
6274,0.04,-0.07,-0.3,1.51,1.5093795,0.00999999,0.009379453,0.00062048435,0.19,0.19001046,0.0,1.0456487e-05,1.0460615e-05,1.98,1.981236,-0.01999998,-0.018764019,0.0012359619,-0.0,-0.00037662484,0.0,-0.00037662484,0.00037662484,-0.77,-0.76860255,-0.00999999,-0.008602566,0.0013974309,-0.01,-0.0007400644,-0.01,-0.0007400644,0.0092599355,-0.63,-0.62967193,0.00999999,0.0103280535,0.00032806396
6275,0.04,-0.07,-0.26,1.52,1.5187309,0.00999999,0.00873092,0.0012691021,0.19,0.19006602,0.0,6.602514e-05,6.6027045e-05,1.96,1.9604223,-0.01999998,-0.019577777,0.0004222393,-0.0,-0.00053304445,0.0,-0.00053304445,0.00053304445,-0.78,-0.7763746,-0.00999999,-0.0063745826,0.003625393,-0.0,-0.00642299,0.01,0.00357701,0.00642299,-0.62,-0.62114674,0.00999999,0.008853253,0.0011467338
6276,0.04,-0.07,-0.19,1.53,1.5286611,0.00999999,0.00866115,0.0013388395,0.19,0.19000079,0.0,7.961977e-07,7.8976154e-07,1.94,1.9410257,-0.01999998,-0.018974345,0.0010256767,-0.0,-0.00061864726,0.0,-0.00061864726,0.00061864726,-0.79,-0.78735614,-0.01000005,-0.00735619,0.0026438832,-0.0,-0.0025221882,0.0,-0.0025221882,0.0025221882,-0.62,-0.6114897,0.0,0.008510291,0.008510292
6277,0.04,-0.07,-0.14,1.53,1.5379251,0.0,0.007925171,0.007925153,0.19,0.1900277,0.0,2.7707689e-05,2.7701259e-05,1.93,1.9195422,-0.01000011,-0.020457907,0.010457754,-0.01,-0.00013088874,-0.01,-0.00013088874,0.009869111,-0.79,-0.7956227,0.0,-0.0056226985,0.005622685,-0.0,-0.0013305302,0.0,-0.0013305302,0.0013305302,-0.61,-0.61322653,0.00999999,0.006773485,0.0032265186
6278,0.04,-0.07,-0.13,1.54,1.5364571,0.00999999,0.0064571425,0.0035429,0.19,0.19006667,0.0,6.6668275e-05,6.6667795e-05,1.91,1.9106172,-0.01999998,-0.01938271,0.0006172657,-0.0,-0.00441778,0.01,0.00558222,0.00441778,-0.8,-0.79439485,-0.00999999,-0.0043948474,0.005605161,-0.01,-0.0009982681,-0.01,-0.0009982681,0.009001732,-0.6,-0.6048296,0.00999999,0.005170402,0.0048295856
6279,0.04,-0.07,-0.12,1.54,1.5465485,0.0,0.006548471,0.006548524,0.19,0.19005358,0.0,5.3578406e-05,5.3584576e-05,1.89,1.8856869,-0.01999998,-0.02431311,0.0043131113,-0.0,-0.003236537,0.0,-0.003236537,0.003236537,-0.8,-0.80090386,0.0,-0.0009038465,0.00090384483,-0.01,-0.0060335477,0.0,0.003966452,0.003966452,-0.6,-0.5971117,0.0,0.0028883107,0.0028883219
6280,0.04,-0.07,-0.11,1.55,1.5478208,0.00999999,0.00782079,0.0021791458,0.19,0.1900604,0.0,6.040189e-05,6.0409307e-05,1.87,1.8668911,-0.01999998,-0.023108823,0.003108859,-0.01,-0.0021503868,-0.01,-0.0021503868,0.007849613,-0.8,-0.8015286,0.0,-0.0015285622,0.0015285611,-0.0,-0.007660684,0.01,0.0023393156,0.007660684,-0.6,-0.59738684,0.0,0.0026131978,0.0026131868
6281,0.04,-0.07,-0.11,1.55,1.5576253,0.0,0.0076253135,0.0076253414,0.19,0.19007516,0.0,7.515998e-05,7.516146e-05,1.85,1.8500196,-0.01999998,-0.019980459,1.9550323e-05,-0.0,-0.0037546656,0.01,0.006245334,0.0037546656,-0.81,-0.8044384,-0.00999999,-0.0044384096,0.00556159,-0.0,-0.0041798735,0.0,-0.0041798735,0.0041798735,-0.58,-0.5963326,0.02000004,0.0036673956,0.016332626
6282,0.04,-0.07,-0.11,1.56,1.557714,0.00999999,0.0077140797,0.0022859573,0.19,0.19002393,0.0,2.3926184e-05,2.3931265e-05,1.83,1.8261127,-0.01999998,-0.023887312,0.0038872957,-0.0,-0.0038093333,0.0,-0.0038093333,0.0038093333,-0.81,-0.8127722,0.0,-0.002772212,0.002772212,-0.0,-0.002811811,0.0,-0.002811811,0.002811811,-0.59,-0.57638985,-0.00999999,0.0036101525,0.013610125
6283,0.04,-0.07,-0.11,1.57,1.5680811,0.01000011,0.008081231,0.0019189119,0.19,0.19003901,0.0,3.9008624e-05,3.901124e-05,1.81,1.8065858,-0.0200001,-0.023414277,0.003414154,-0.0,-0.00334279,0.0,-0.00334279,0.00334279,-0.81,-0.8130825,0.0,-0.0030825401,0.0030825138,-0.0,-0.0025098461,0.0,-0.0025098461,0.0025098461,-0.58,-0.58637786,0.00999999,0.0036220986,0.006377876
6284,0.04,-0.07,-0.11,1.57,1.5773765,0.0,0.0073764734,0.0073764324,0.19,0.1899896,0.0,-1.0407651e-05,1.04010105e-05,1.78,1.7853863,-0.029999971,-0.024613645,0.0053863525,-0.0,-0.0017839047,0.0,-0.0017839047,0.0017839047,-0.82,-0.81292266,-0.00999999,-0.002922659,0.0070773363,-0.0,-0.0020046493,0.0,-0.0020046493,0.0020046493,-0.58,-0.57642716,0.0,0.0035728265,0.0035728216
