Time Step,True pos_z,Predicted pos_z,Error
2020,1.95,1.9463067,0.0036933422
2021,1.97,1.9661678,0.003832221
2022,2.0,1.9860996,0.013900399
2023,2.02,2.016588,0.0034120083
2024,2.04,2.0383437,0.0016562939
2025,2.06,2.057742,0.002257824
2026,2.08,2.0771856,0.002814293
2027,2.1,2.0961938,0.0038061142
2028,2.11,2.1153092,-0.0053093433
2029,2.13,2.1266801,0.0033199787
2030,2.15,2.1462398,0.0037603378
2031,2.17,2.1644428,0.0055572987
2032,2.18,2.1836057,-0.0036056042
2033,2.2,2.1937168,0.0062832832
2034,2.21,2.2139597,-0.0039596558
2035,2.23,2.223916,0.0060839653
2036,2.24,2.2425961,-0.00259614
2037,2.25,2.2514548,-0.0014548302
2038,2.26,2.2605987,-0.00059866905
2039,2.28,2.2710547,0.008945227
2040,2.29,2.2908216,-0.0008215904
2041,2.3,2.299503,0.0004968643
2042,2.31,2.3086772,0.0013227463
2043,2.32,2.3175364,0.0024635792
2044,2.33,2.3267822,0.0032176971
2045,2.34,2.335872,0.0041279793
2046,2.35,2.3456879,0.0043120384
2047,2.36,2.3543727,0.0056271553
2048,2.37,2.3617933,0.008206606
2049,2.38,2.377089,0.0029110909
2050,2.39,2.3853064,0.0046937466
2051,2.39,2.3967538,-0.006753683
2052,2.4,2.3952327,0.004767418
2053,2.4,2.4067404,-0.0067403316
2054,2.41,2.408624,0.001376152
2055,2.41,2.418614,-0.008613825
2056,2.42,2.422048,-0.0020480156
2057,2.43,2.419401,0.010599136
2058,2.43,2.4322667,-0.0022666454
2059,2.43,2.4338572,-0.0038571358
2060,2.44,2.433086,0.006914139
2061,2.44,2.4408774,-0.0008773804
2062,2.44,2.4449828,-0.00498271
2063,2.44,2.4477832,-0.0077831745
2064,2.44,2.4448369,-0.0048367977
2065,2.44,2.4359686,0.0040314198
2066,2.44,2.4368129,0.0031871796
2067,2.44,2.4402504,-0.0002503395
2068,2.44,2.4333048,0.0066952705
2069,2.44,2.4344797,0.005520344
2070,2.44,2.4390972,0.00090289116
2071,2.44,2.4377663,0.0022337437
2072,2.43,2.4346879,-0.004687786
2073,2.43,2.4239974,0.0060026646
2074,2.43,2.423689,0.006311178
2075,2.42,2.4234066,-0.0034065247
2076,2.42,2.4131486,0.0068514347
2077,2.41,2.4127529,-0.002752781
2078,2.41,2.402388,0.00761199
2079,2.4,2.401972,-0.00197196
2080,2.4,2.3915858,0.0084142685
2081,2.39,2.3911788,-0.0011787415
2082,2.39,2.3807445,0.009255648
2083,2.38,2.3803148,-0.00031471252
2084,2.36,2.3698053,-0.009805441
2085,2.36,2.3492658,0.010734081
2086,2.35,2.3486485,0.0013513565
2087,2.34,2.3385246,0.0014753342
2088,2.33,2.3286467,0.0013532639
2089,2.32,2.3184583,0.0015416145
2090,2.31,2.3080397,0.0019602776
2091,2.3,2.297568,0.0024318695
2092,2.29,2.2872334,0.0027666092
2093,2.27,2.2768073,-0.0068073273
2094,2.26,2.2561383,0.0038616657
2095,2.25,2.2454932,0.0045068264
2096,2.24,2.2348673,0.005132675
2097,2.23,2.224208,0.0057919025
2098,2.21,2.213651,-0.0036509037
2099,2.2,2.1930869,0.006913185
2100,2.19,2.182539,0.007461071
2101,2.17,2.172052,-0.0020518303
2102,2.15,2.1515543,-0.0015542507
2103,2.13,2.1310322,-0.001032114
2104,2.12,2.1105723,0.009427547
2105,2.1,2.1001074,-0.00010752678
2106,2.08,2.079699,0.00030088425
2107,2.06,2.0592134,0.0007865429
2108,2.04,2.041243,-0.0012431145
2109,2.03,2.0181468,0.011853218
2110,2.0,2.0042293,-0.004229307
2111,1.97,1.97656,-0.006559968
2112,1.95,1.9464531,0.0035469532
2113,1.93,1.9284015,0.0015984774
2114,1.91,1.9034146,0.0065853596
2115,1.89,1.8866686,0.0033314228
2116,1.87,1.8617923,0.008207679
2117,1.85,1.843493,0.006507039
2118,1.83,1.8249062,0.005093813
2119,1.8,1.8005897,-0.00058972836
2120,1.76,1.7691386,-0.009138584
2121,1.74,1.7292236,0.010776401
2122,1.71,1.7088608,0.0011392832
2123,1.69,1.6781732,0.011826873
2124,1.66,1.6554704,0.0045295954
2125,1.63,1.6302956,-0.00029563904
2126,1.58,1.5985792,-0.018579125
2127,1.52,1.5514909,-0.031490922
2128,1.5,1.4889681,0.011031866
2129,1.47,1.4622948,0.0077052116
2130,1.44,1.4344394,0.0055606365
2131,1.42,1.4079238,0.012076139
2132,1.39,1.390088,-8.7976456e-05
2133,1.36,1.3613353,-0.0013352633
2134,1.31,1.3315346,-0.021534681
2135,1.27,1.2816497,-0.011649728
2136,1.24,1.2406782,-0.00067818165
2137,1.21,1.210361,-0.00036096573
2138,1.18,1.1801065,-0.000106573105
2139,1.15,1.1498817,0.000118255615
2140,1.12,1.1222423,-0.0022423267
2141,1.09,1.090903,-0.00090301037
2142,1.05,1.0584593,-0.00845933
2143,1.02,1.0227401,-0.0027401447
2144,0.99,0.9892708,0.0007292032
2145,0.97,0.96379656,0.0062034726
2146,0.94,0.94270784,-0.002707839
2147,0.92,0.9141271,0.0058729053
2148,0.89,0.8924293,-0.0024293065
2149,0.87,0.86114955,0.008850455
2150,0.84,0.84012467,-0.00012469292
2151,0.8,0.8090772,-0.009077191
2152,0.76,0.76803505,-0.008035064
2153,0.74,0.72755504,0.012444973
2154,0.71,0.7071596,0.0028403997
2155,0.68,0.6770048,0.002995193
2156,0.65,0.646978,0.0030219555
2157,0.62,0.61641353,0.003586471
2158,0.59,0.5862957,0.0037042499
2159,0.56,0.55633855,0.0036614537
2160,0.54,0.52649605,0.013503969
2161,0.49,0.5066716,-0.016671598
2162,0.46,0.45735458,0.002645433
2163,0.43,0.42825598,0.0017440319
2164,0.4,0.39839837,0.0016016364
2165,0.37,0.3684129,0.0015870929
2166,0.34,0.33813345,0.0018665493
2167,0.31,0.30793366,0.002066344
2168,0.28,0.27783233,0.002167672
2169,0.24,0.24768561,-0.0076856166
2170,0.2,0.20749268,-0.0074926764
2171,0.17,0.1672753,0.0027247071
2172,0.14,0.13708249,0.0029175133
2173,0.11,0.106790744,0.0032092556
2174,0.08,0.07623443,0.0037655681
2175,0.05,0.04519915,0.0048008524
2176,0.02,0.018807271,0.001192728
2177,-0.02,-0.012655497,-0.007344503
2178,-0.1,-0.059003506,-0.040996496
2179,-0.16,-0.1368599,-0.023140103
2180,-0.19,-0.19403884,0.0040388405
2181,-0.22,-0.22246277,0.0024627745
2182,-0.25,-0.25161237,0.0016123652
2183,-0.28,-0.2808819,0.0008819103
2184,-0.33,-0.31024933,-0.019750684
2185,-0.36,-0.3585067,-0.001493305
2186,-0.38,-0.3887137,0.008713692
2187,-0.41,-0.40742093,-0.0025790632
2188,-0.44,-0.43729886,-0.0027011335
2189,-0.47,-0.46626922,-0.003730774
2190,-0.49,-0.49721217,0.007212162
2191,-0.52,-0.516282,-0.003717959
2192,-0.54,-0.5465766,0.0065765977
2193,-0.56,-0.5660999,0.0060998797
2194,-0.61,-0.5868872,-0.023112833
2195,-0.63,-0.6370053,0.007005334
2196,-0.66,-0.6571003,-0.0028997064
2197,-0.68,-0.6873561,0.0073561072
2198,-0.7,-0.7074678,0.0074678063
2199,-0.72,-0.7257568,0.0057567954
2200,-0.75,-0.74697363,-0.0030263662
2201,-0.77,-0.77688473,0.0068847537
2202,-0.81,-0.7975355,-0.012464523
2203,-0.83,-0.8367467,0.0067467093
2204,-0.85,-0.8567912,0.0067911744
2205,-0.87,-0.8767355,0.0067355037
2206,-0.9,-0.8965862,-0.0034137964
2207,-0.92,-0.9265121,0.0065121055
2208,-0.93,-0.9465472,0.016547203
2209,-0.95,-0.95642823,0.0064282417
2210,-0.97,-0.97602254,0.006022513
2211,-1.0,-0.99536604,-0.004633963
2212,-1.02,-1.0247568,0.0047568083
2213,-1.04,-1.0442616,0.004261613
2214,-1.06,-1.0638446,0.0038446188
2215,-1.09,-1.0818876,-0.008112431
2216,-1.11,-1.1142251,0.004225135
2217,-1.13,-1.1332052,0.0032051802
2218,-1.16,-1.1556298,-0.0043702126
2219,-1.19,-1.1853524,-0.0046476126
2220,-1.21,-1.2150341,0.005034089
2221,-1.23,-1.2343024,0.0043023825
2222,-1.25,-1.2531904,0.0031903982
2223,-1.27,-1.2720253,0.0020253658
2224,-1.28,-1.2910178,0.011017799
2225,-1.3,-1.300034,3.4093857e-05
2226,-1.31,-1.3191295,0.009129524
2227,-1.33,-1.3284029,-0.0015971661
2228,-1.36,-1.347973,-0.012027025
2229,-1.37,-1.3775185,0.00751853
2230,-1.38,-1.3869822,0.0069822073
2231,-1.4,-1.3964039,-0.0035960674
2232,-1.41,-1.4156928,0.0056928396
2233,-1.42,-1.4248753,0.0048753023
2234,-1.44,-1.4352342,-0.004765868
2235,-1.46,-1.453428,-0.006572008
2236,-1.47,-1.4717413,0.0017412901
2237,-1.47,-1.4805661,0.010566115
2238,-1.48,-1.4795281,-0.00047194958
2239,-1.49,-1.4885463,-0.0014537573
2240,-1.49,-1.4975226,0.007522583
2241,-1.5,-1.4964643,-0.0035357475
2242,-1.5,-1.5054935,0.0054935217
2243,-1.51,-1.5044662,-0.0055338144
2244,-1.51,-1.5131509,0.00315094
2245,-1.51,-1.5108624,0.00086236
2246,-1.51,-1.5075924,-0.0024075508
2247,-1.51,-1.5036855,-0.006314516
2248,-1.5,-1.5004408,0.00044083595
2249,-1.49,-1.4892792,-0.0007208586
2250,-1.49,-1.4788519,-0.011148095
2251,-1.48,-1.4788597,-0.0011403561
2252,-1.47,-1.4690238,-0.0009762049
2253,-1.46,-1.4593772,-0.00062286854
2254,-1.46,-1.449785,-0.010215044
2255,-1.45,-1.4508042,0.00080418587
2256,-1.45,-1.4417993,-0.008200765
2257,-1.44,-1.4412417,0.001241684
2258,-1.44,-1.4343537,-0.005646348
2259,-1.44,-1.4337887,-0.0062114
2260,-1.43,-1.4358863,0.0058863163
2261,-1.43,-1.42478,-0.0052199364
2262,-1.42,-1.4232641,0.0032641888
2263,-1.42,-1.41518,-0.004819989
2264,-1.42,-1.4140514,-0.0059485435
2265,-1.41,-1.4144099,0.0044099092
2266,-1.41,-1.4055228,-0.0044771433
2267,-1.4,-1.4061962,0.0061962605
2268,-1.4,-1.3993007,-0.0006992817
2269,-1.4,-1.3996782,-0.00032174587
2270,-1.39,-1.3998033,0.009803295
2271,-1.39,-1.3899158,-8.416176e-05
2272,-1.39,-1.388259,-0.0017409325
2273,-1.38,-1.3895122,0.009512186
2274,-1.38,-1.3799433,-5.6743622e-05
2275,-1.38,-1.377293,-0.0027070045
2276,-1.37,-1.3756443,0.0056443214
2277,-1.36,-1.3641295,0.004129529
2278,-1.35,-1.3536348,0.0036348104
2279,-1.34,-1.3404466,0.000446558
2280,-1.34,-1.3305197,-0.009480357
2281,-1.33,-1.3325754,0.0025753975
2282,-1.32,-1.3237476,0.0037475824
2283,-1.31,-1.3108819,0.0008819103
2284,-1.3,-1.2998523,-0.00014770031
2285,-1.29,-1.2883508,-0.0016491413
2286,-1.28,-1.2782238,-0.0017762184
2287,-1.26,-1.2688469,0.008846879
2288,-1.24,-1.2502574,0.010257363
2289,-1.23,-1.2295303,-0.0004696846
2290,-1.22,-1.2164134,-0.00358665
2291,-1.2,-1.2062078,0.0062077045
2292,-1.19,-1.1885673,-0.0014327765
2293,-1.17,-1.1729045,0.0029045343
2294,-1.16,-1.1541581,-0.0058418512
2295,-1.13,-1.1412706,0.011270642
2296,-1.11,-1.1163417,0.006341696
2297,-1.09,-1.0871145,-0.00288558
2298,-1.08,-1.0667927,-0.013207316
2299,-1.06,-1.0588326,-0.0011672974
2300,-1.03,-1.0388803,0.008880377
2301,-1.01,-1.0085142,-0.0014858246
2302,-1.0,-0.98863405,-0.01136595
2303,-0.97,-0.97900945,0.009009421
2304,-0.95,-0.9491945,-0.00080549717
2305,-0.88,-0.9289134,0.04891342
2306,-0.83,-0.8576939,0.027693927
2307,-0.81,-0.80505514,-0.004944861
2308,-0.79,-0.7824411,-0.007558942
2309,-0.76,-0.76328295,0.0032829642
2310,-0.74,-0.73292464,-0.0070753694
2311,-0.71,-0.711275,0.001275003
2312,-0.68,-0.68157965,0.0015796423
2313,-0.66,-0.65033996,-0.009660065
2314,-0.63,-0.629245,-0.00075501204
2315,-0.6,-0.5989909,-0.0010091066
2316,-0.58,-0.5689076,-0.011092365
2317,-0.55,-0.5489731,-0.0010269284
2318,-0.51,-0.5191,0.00910002
2319,-0.47,-0.4791423,0.009142309
2320,-0.43,-0.4393963,0.009396285
2321,-0.41,-0.39959055,-0.010409445
2322,-0.38,-0.37980822,-0.00019177794
2323,-0.34,-0.3498744,0.0098744035
2324,-0.31,-0.30984014,-0.00015985966
2325,-0.27,-0.27982053,0.009820521
2326,-0.25,-0.23964469,-0.010355309
2327,-0.2,-0.21950313,0.019503132
2328,-0.16,-0.16920489,0.009204894
2329,-0.13,-0.12880026,-0.0011997372
2330,-0.1,-0.09775485,-0.0022451505
2331,-0.08,-0.06653288,-0.013467118
2332,-0.05,-0.04539584,-0.004604161
2333,-0.02,-0.0130708255,-0.006929174
2334,0.01,0.015728582,-0.005728582
2335,0.04,0.04514584,-0.0051458403
2336,0.07,0.07360602,-0.0036060214
2337,0.13,0.10272078,0.027279213
2338,0.16,0.1620504,-0.0020503998
2339,0.19,0.19341184,-0.0034118444
2340,0.22,0.22418512,-0.004185125
2341,0.25,0.25471273,-0.0047127306
2342,0.28,0.28499928,-0.00499928
2343,0.31,0.3144444,-0.0044443905
2344,0.36,0.34463164,0.015368372
2345,0.4,0.39523616,0.0047638416
2346,0.43,0.4354822,-0.005482197
2347,0.46,0.46555907,-0.005559057
2348,0.49,0.49523166,-0.0052316487
2349,0.52,0.5244682,-0.0044682026
2350,0.55,0.5538422,-0.003842175
2351,0.58,0.58373517,-0.0037351847
2352,0.61,0.61391366,-0.003913641
2353,0.67,0.6442908,0.025709212
2354,0.7,0.70489055,-0.004890561
2355,0.73,0.7352456,-0.0052455664
2356,0.75,0.7657915,-0.015791476
2357,0.78,0.7867695,-0.006769538
2358,0.81,0.8165097,-0.0065097213
2359,0.86,0.84688306,0.013116956
2360,0.89,0.8980931,-0.008093119
2361,0.95,0.9306652,0.019334793
2362,0.99,0.9892396,0.00076043606
2363,1.02,1.0249032,-0.0049031973
2364,1.05,1.0562466,-0.006246686
2365,1.07,1.0878315,-0.017831445
2366,1.1,1.1092424,-0.009242415
2367,1.13,1.1390219,-0.009021878
2368,1.17,1.166774,0.0032259226
2369,1.23,1.2050852,0.02491486
2370,1.26,1.2649263,-0.004926324
2371,1.29,1.2949861,-0.004986167
2372,1.33,1.3274394,0.0025606155
2373,1.36,1.3686204,-0.008620381
2374,1.39,1.3988986,-0.008898616
2375,1.42,1.4296154,-0.009615421
2376,1.45,1.458574,-0.008574009
2377,1.48,1.4884211,-0.008421063
2378,1.53,1.5174899,0.012510061
2379,1.56,1.5665556,-0.0065556765
2380,1.59,1.5941093,-0.0041092634
2381,1.61,1.6203034,-0.010303378
2382,1.64,1.6397513,0.00024867058
2383,1.67,1.6698802,0.000119805336
2384,1.7,1.6999854,1.4662743e-05
2385,1.72,1.730087,-0.010087013
2386,1.75,1.7478391,0.0021609068
2387,1.8,1.7767024,0.023297548
2388,1.83,1.8271021,0.0028979778
2389,1.85,1.8560271,-0.0060271025
2390,1.87,1.8730156,-0.0030156374
2391,1.9,1.8935264,0.0064735413
2392,1.92,1.9248154,-0.0048154593
2393,1.94,1.9463476,-0.006347537
2394,1.96,1.9674872,-0.007487178
2395,1.99,1.9870199,0.002980113
2396,2.03,2.0172276,0.012772322
2397,2.06,2.0553946,0.0046052933
2398,2.08,2.088112,-0.008112192
2399,2.09,2.1041985,-0.014198542
2400,2.11,2.1131337,-0.0031337738
2401,2.13,2.1330018,-0.00300169
2402,2.15,2.1527376,-0.0027375221
2403,2.17,2.17204,-0.0020399094
2404,2.19,2.1914089,-0.0014088154
2405,2.21,2.210722,-0.00072193146
2406,2.23,2.2298448,0.0001552105
2407,2.24,2.2487283,-0.008728266
2408,2.26,2.257931,0.0020689964
2409,2.28,2.2767358,0.0032641888
2410,2.29,2.2951224,-0.005122423
2411,2.31,2.3035438,0.0064561367
2412,2.33,2.3239076,0.00609231
2413,2.35,2.3398688,0.010131121
2414,2.36,2.3599315,6.842613e-05
2415,2.38,2.3687205,0.011279583
2416,2.39,2.3880737,0.0019264221
2417,2.4,2.398749,0.0012509823
2418,2.41,2.409428,0.0005722046
2419,2.42,2.414818,0.005182028
2420,2.44,2.426488,0.013512135
2421,2.45,2.4459276,0.0040724277
2422,2.46,2.4638906,-0.0038905144
2423,2.47,2.4718552,-0.001855135
2424,2.48,2.4812696,-0.0012695789
2425,2.49,2.4811816,0.008818388
2426,2.49,2.4953794,-0.0053794384
2427,2.5,2.4922647,0.0077352524
2428,2.51,2.5023363,0.007663727
2429,2.51,2.5114932,-0.0014932156
2430,2.52,2.5120056,0.007994413
2431,2.52,2.524359,-0.004359007
2432,2.52,2.5181694,0.0018305779
2433,2.52,2.5196807,0.00031924248
2434,2.52,2.524526,-0.0045259
2435,2.52,2.5205483,-0.00054836273
2436,2.52,2.5188787,0.0011212826
2437,2.52,2.5210216,-0.0010216236
2438,2.52,2.5149734,0.005026579
2439,2.52,2.516033,0.0039670467
2440,2.51,2.515281,-0.0052809715
2441,2.51,2.5049086,0.0050914288
2442,2.51,2.5045137,0.00548625
2443,2.5,2.5040014,-0.004001379
2444,2.49,2.493601,-0.0036010742
2445,2.48,2.483185,-0.0031850338
2446,2.47,2.4712033,-0.0012032986
2447,2.46,2.461544,-0.0015439987
2448,2.45,2.4535127,-0.003512621
2449,2.43,2.4383633,-0.008363247
2450,2.42,2.4200037,-3.5762787e-06
2451,2.41,2.4099586,4.1484833e-05
2452,2.39,2.3995168,-0.009516716
2453,2.38,2.3808923,-0.0008921623
2454,2.36,2.3678443,-0.007844448
2455,2.31,2.3435066,-0.03350663
2456,2.29,2.2967699,-0.0067698956
2457,2.27,2.27248,-0.00248003
2458,2.25,2.255537,-0.005537033
2459,2.23,2.2309403,-0.0009403229
2460,2.21,2.2128472,-0.0028471947
2461,2.19,2.1887033,0.0012967587
2462,2.16,2.169216,-0.009215832
2463,2.13,2.1406724,-0.010672331
2464,2.11,2.108661,0.0013389587
2465,2.08,2.0861535,-0.0061535835
2466,2.06,2.0548062,0.0051937103
2467,2.04,2.030931,0.009068966
2468,2.01,2.0155027,-0.005502701
2469,1.99,1.983139,0.0068609715
2470,1.96,1.964014,-0.004014015
2471,1.94,1.9332585,0.0067415237
2472,1.89,1.9115614,-0.021561384
2473,1.86,1.8611038,-0.0011037588
2474,1.83,1.8324658,-0.002465725
2475,1.8,1.8050059,-0.0050059557
2476,1.77,1.7741331,-0.0041331053
2477,1.75,1.7446297,0.0053702593
2478,1.72,1.723077,-0.0030770302
2479,1.69,1.6911275,-0.0011274815
2480,1.66,1.6585639,0.0014361143
2481,1.62,1.6347882,-0.014788151
2482,1.6,1.5930809,0.0069191456
2483,1.57,1.5727116,-0.0027115345
2484,1.55,1.5449775,0.0050224066
2485,1.53,1.5262985,0.0037014484
2486,1.5,1.5067261,-0.0067261457
2487,1.48,1.4768852,0.0031148195
2488,1.46,1.4553856,0.0046144724
2489,1.42,1.4364257,-0.016425729
2490,1.4,1.398848,0.0011519194
2491,1.37,1.3773634,-0.0073634386
2492,1.35,1.345613,0.004387021
2493,1.33,1.3276012,0.0023988485
2494,1.31,1.3062106,0.0037893057
2495,1.28,1.2852826,-0.0052826405
2496,1.25,1.2548352,-0.004835248
2497,1.22,1.2223506,-0.0023505688
2498,1.19,1.1921877,-0.0021876097
2499,1.17,1.1607203,0.009279609
2500,1.15,1.1438966,0.0061033964
2501,1.12,1.1222367,-0.002236724
2502,1.1,1.0903577,0.009642363
2503,1.08,1.0728322,0.007167816
2504,1.06,1.0521834,0.007816553
2505,1.03,1.0315859,-0.0015859604
2506,1.0,1.0015405,-0.0015405416
2507,0.97,0.971022,-0.0010219812
2508,0.9,0.9402643,-0.04026431
2509,0.87,0.8692952,0.0007048249
2510,0.85,0.83820295,0.0117970705
2511,0.8,0.81779605,-0.01779604
2512,0.77,0.76763886,0.0023611188
2513,0.74,0.73725283,0.002747178
2514,0.71,0.7068651,0.0031349063
2515,0.66,0.6765032,-0.016503155
2516,0.63,0.62619406,0.0038059354
2517,0.6,0.5958491,0.004150927
2518,0.56,0.5655822,-0.0055822134
2519,0.53,0.5254395,0.0045604706
2520,0.5,0.49534345,0.0046565533
2521,0.46,0.46523455,-0.0052345395
2522,0.41,0.42521185,-0.01521185
2523,0.35,0.37522915,-0.025229156
2524,0.3,0.3154193,-0.015419275
2525,0.26,0.2647475,-0.00474751
2526,0.23,0.2237499,0.0062500983
2527,0.2,0.19323525,0.0067647547
2528,0.16,0.16276753,-0.002767533
2529,0.13,0.121840686,0.00815931
2530,0.1,0.09034453,0.009655468
2531,0.05,0.06136893,-0.01136893
2532,0.01,0.013293907,-0.0032939073
2533,-0.02,-0.026673513,0.006673513
2534,-0.08,-0.059413977,-0.020586021
2535,-0.14,-0.12363104,-0.016368963
2536,-0.18,-0.18131709,0.0013170838
2537,-0.2,-0.21797642,0.017976418
2538,-0.25,-0.23662068,-0.0133793205
2539,-0.3,-0.28568155,-0.014318466
2540,-0.33,-0.33422408,0.004224062
2541,-0.37,-0.36263484,-0.007365167
2542,-0.4,-0.4004338,0.0004338026
2543,-0.43,-0.43312058,0.0031205714
2544,-0.46,-0.45958978,-0.00041022897
2545,-0.49,-0.48618352,-0.0038164854
2546,-0.52,-0.51697487,-0.0030251145
2547,-0.56,-0.54644406,-0.013555944
2548,-0.59,-0.5863552,-0.0036447644
2549,-0.62,-0.61743945,-0.002560556
2550,-0.64,-0.64404076,0.0040407777
2551,-0.67,-0.66510737,-0.0048926473
2552,-0.69,-0.6942488,0.004248798
2553,-0.72,-0.7122472,-0.0077528358
2554,-0.74,-0.7442142,0.0042141676
2555,-0.77,-0.7628987,-0.0071012974
2556,-0.82,-0.79489326,-0.025106728
2557,-0.85,-0.8447447,-0.0052553415
2558,-0.87,-0.87302995,0.0030299425
2559,-0.9,-0.89350283,-0.0064971447
2560,-0.92,-0.923924,0.003924012
2561,-0.95,-0.946227,-0.003772974
2562,-0.97,-0.97634137,0.006341338
2563,-0.99,-0.9971001,0.0071001053
2564,-1.02,-1.0179771,-0.0020228624
2565,-1.06,-1.0488144,-0.011185527
2566,-1.08,-1.0899278,0.00992775
2567,-1.11,-1.1138881,0.0038881302
2568,-1.15,-1.1427548,-0.007245183
2569,-1.17,-1.1807557,0.010755777
2570,-1.2,-1.1999342,-6.580353e-05
2571,-1.22,-1.2294338,0.009433746
2572,-1.24,-1.2489023,0.008902311
2573,-1.27,-1.2684481,-0.0015518665
2574,-1.31,-1.2956301,-0.014369845
2575,-1.33,-1.3360729,0.006072879
2576,-1.37,-1.3547082,-0.01529181
2577,-1.39,-1.3928044,0.0028043985
2578,-1.42,-1.4123563,-0.0076436996
2579,-1.44,-1.4407362,0.00073611736
2580,-1.47,-1.4594744,-0.010525584
2581,-1.5,-1.4861857,-0.01381433
2582,-1.52,-1.51787,-0.0021300316
2583,-1.54,-1.5330071,-0.006992817
2584,-1.56,-1.5519478,-0.008052111
2585,-1.57,-1.5710646,0.001064539
2586,-1.59,-1.5794159,-0.010584116
2587,-1.6,-1.5979967,-0.002003312
2588,-1.61,-1.6064113,-0.0035886765
2589,-1.62,-1.6152172,-0.004782796
2590,-1.63,-1.6238538,-0.0061461926
2591,-1.64,-1.633055,-0.006945014
2592,-1.64,-1.6424024,0.0024024248
2593,-1.64,-1.6416214,0.0016213655
2594,-1.64,-1.6411424,0.0011423826
2595,-1.64,-1.6402582,0.00025820732
2596,-1.64,-1.6396327,-0.00036728382
2597,-1.64,-1.6396815,-0.00031852722
2598,-1.64,-1.6389848,-0.0010151863
2599,-1.63,-1.6381456,0.008145571
2600,-1.63,-1.6286496,-0.0013504028
2601,-1.62,-1.6360888,0.016088843
2602,-1.62,-1.6254103,0.0054103136
2603,-1.61,-1.6234285,0.01342845
2604,-1.6,-1.612165,0.01216495
2605,-1.6,-1.6005386,0.00053858757
2606,-1.59,-1.5956154,0.0056153536
2607,-1.58,-1.5815885,0.0015884638
2608,-1.57,-1.5708561,0.0008560419
2609,-1.57,-1.561474,-0.008526087
2610,-1.56,-1.5620282,0.0020282269
2611,-1.55,-1.5526701,0.0026701689
2612,-1.54,-1.5432585,0.003258586
2613,-0.56,-1.5336905,0.97369045
2614,-0.54,-0.5527461,0.012746096
2615,-0.51,-0.53037053,0.020370543
2616,-0.48,-0.48806852,0.008068532
2617,-0.45,-0.4336173,-0.016382694
2618,-0.43,-0.36873138,-0.061268628
2619,-0.4,-0.38029167,-0.019708335
2620,-0.37,-0.36090848,-0.009091526
2621,-0.34,-0.3322291,-0.007770896
2622,-0.31,-0.3023806,-0.0076194108
2623,-0.28,-0.27150387,-0.0084961355
2624,-0.19,-0.24327087,0.053270876
2625,-0.18,-0.07556652,-0.104433484
2626,-0.17,-0.13461164,-0.035388365
2627,-0.16,-0.14576656,-0.01423344
2628,-0.15,-0.1391853,-0.010814711
2629,0.9,-0.13009517,1.0300951
2630,0.9,0.9158672,-0.015867233
2631,0.9,0.9106208,-0.010620832
2632,0.9,0.9075544,-0.007554412
2633,0.9,0.9064147,-0.0064147115
2634,0.9,0.90564483,-0.005644858
2635,0.9,0.90566736,-0.0056673884
2636,0.9,0.90607166,-0.0060716867
2637,0.9,0.906235,-0.0062350035
2638,0.9,0.90637106,-0.006371081
2639,0.9,0.9070232,-0.0070232153
2640,0.9,0.9070232,-0.0070232153
2641,0.9,0.9070232,-0.0070232153
2642,0.9,0.9070232,-0.0070232153
2643,0.9,0.9070232,-0.0070232153
2644,0.9,0.9070232,-0.0070232153
2645,0.9,0.9070232,-0.0070232153
2646,0.9,0.9070232,-0.0070232153
2647,0.9,0.9070232,-0.0070232153
2648,0.9,0.9070232,-0.0070232153
2649,0.9,0.9070232,-0.0070232153
2650,0.9,0.9070232,-0.0070232153
2651,0.9,0.9070232,-0.0070232153
2652,0.9,0.9070232,-0.0070232153
2653,0.9,0.9070232,-0.0070232153
2654,0.9,0.9070232,-0.0070232153
2655,0.9,0.9070232,-0.0070232153
2656,0.9,0.9070232,-0.0070232153
2657,0.9,0.9070232,-0.0070232153
2658,0.9,0.9070232,-0.0070232153
2659,0.9,0.90520847,-0.0052084923
2660,0.9,0.9019865,-0.0019865036
2661,0.9,0.9004187,-0.00041872263
2662,0.9,0.89703834,0.0029616356
2663,0.9,0.89428556,0.0057144165
2664,0.9,0.8935122,0.006487787
2665,0.89,0.893258,-0.0032579899
2666,0.89,0.8829693,0.007030666
2667,0.89,0.8825358,0.0074641705
2668,0.88,0.88205016,-0.0020501614
2669,0.88,0.87178344,0.00821656
2670,0.87,0.8715914,-0.0015913844
2671,0.87,0.8615434,0.008456588
2672,0.86,0.8615341,-0.0015341043
2673,0.86,0.8515501,0.008449912
2674,0.85,0.8515423,-0.0015422702
2675,0.84,0.84156567,-0.0015656948
2676,0.84,0.83158517,0.008414805
2677,0.83,0.83160204,-0.0016020536
2678,0.82,0.8216239,-0.0016239285
2679,0.82,0.8116431,0.008356869
2680,0.81,0.8116609,-0.0016608834
2681,0.8,0.8016895,-0.0016894937
2682,0.79,0.7917111,-0.0017110705
2683,0.79,0.7817455,0.008254528
2684,0.77,0.78175855,-0.011758566
2685,0.77,0.7617935,0.008206487
2686,0.76,0.7618085,-0.0018085241
2687,0.75,0.7518385,-0.0018385053
2688,0.75,0.7418571,0.008142889
2689,0.74,0.74187315,-0.0018731356
2690,0.73,0.7318921,-0.0018920898
2691,0.72,0.7219125,-0.0019124746
2692,0.72,0.7119451,0.008054912
